,date_block_num,branch_id,item_id,item_feature_id,item_price,item_cnt_month,month,year
2562,8,4,15,2,1470,326,9,2022
2563,8,4,16,3,990,416,9,2022
2564,8,4,17,1,3350,308,9,2022
2565,8,4,18,4,2300,408,9,2022
2566,8,4,19,1,2120,332,9,2022
2567,8,4,20,1,2120,337,9,2022
2568,8,4,21,1,925,394,9,2022
2569,8,4,22,1,5600,323,9,2022
2570,8,4,23,4,1720,277,9,2022
2571,8,4,24,3,579,294,9,2022
2572,8,4,25,2,903,301,9,2022
2573,8,4,26,3,890,326,9,2022
2574,8,4,27,3,990,319,9,2022
2575,8,4,28,1,1055,298,9,2022
2576,8,4,29,2,2064,307,9,2022
2577,8,4,30,4,1200,315,9,2022
2578,8,4,31,2,688,411,9,2022
2598,8,5,1,1,1100,387,9,2022
2599,8,5,2,1,670,402,9,2022
2600,8,5,3,1,1720,449,9,2022
2601,8,5,4,4,946,441,9,2022
2602,8,5,5,3,990,370,9,2022
2603,8,5,6,2,688,456,9,2022
2604,8,5,7,4,1790,370,9,2022
2605,8,5,8,1,950,396,9,2022
2606,8,5,9,3,1400,394,9,2022
2607,8,5,10,2,2099,429,9,2022
2608,8,5,11,3,688,433,9,2022
2609,8,5,12,2,670,348,9,2022
2610,8,5,13,1,1050,346,9,2022
2611,8,5,14,1,1050,419,9,2022
2612,8,5,15,2,1470,485,9,2022
2613,8,5,16,3,990,364,9,2022
2614,8,5,17,1,3350,375,9,2022
2615,8,5,18,4,2300,427,9,2022
2616,8,5,19,1,2120,366,9,2022
2617,8,5,20,1,2120,379,9,2022
2618,8,5,21,1,925,367,9,2022
2619,8,5,22,1,5600,387,9,2022
2620,8,5,23,4,1720,365,9,2022
2621,8,5,24,3,579,356,9,2022
2622,8,5,25,2,903,336,9,2022
2623,8,5,26,3,890,562,9,2022
2624,8,5,27,3,990,388,9,2022
2625,8,5,28,1,1055,422,9,2022
2626,8,5,29,2,2064,437,9,2022
2627,8,5,30,4,1200,373,9,2022
2628,8,5,31,2,688,442,9,2022
2648,8,27,1,1,1100,75,9,2022
2649,8,27,2,1,670,98,9,2022
2650,8,27,3,1,1720,100,9,2022
2651,8,27,4,4,946,80,9,2022
2652,8,27,5,3,990,94,9,2022
2653,8,27,6,2,688,82,9,2022
2654,8,27,7,4,1790,110,9,2022
2655,8,27,8,1,950,87,9,2022
2656,8,27,9,3,1400,124,9,2022
2657,8,27,10,2,2099,105,9,2022
2658,8,27,11,3,688,107,9,2022
2659,8,27,12,2,670,113,9,2022
2660,8,27,13,1,1050,107,9,2022
2661,8,27,14,1,1050,96,9,2022
2662,8,27,15,2,1470,116,9,2022
2663,8,27,16,3,990,79,9,2022
2664,8,27,17,1,3350,130,9,2022
2665,8,27,18,4,2300,80,9,2022
2666,8,27,19,1,2120,89,9,2022
2667,8,27,20,1,2120,83,9,2022
2668,8,27,21,1,925,109,9,2022
2669,8,27,22,1,5600,76,9,2022
2670,8,27,23,4,1720,130,9,2022
2671,8,27,24,3,579,83,9,2022
2672,8,27,25,2,903,89,9,2022
2673,8,27,26,3,890,82,9,2022
2674,8,27,27,3,990,73,9,2022
2675,8,27,28,1,1055,85,9,2022
2676,8,27,29,2,2064,84,9,2022
2677,8,27,30,4,1200,80,9,2022
2678,8,27,31,2,688,101,9,2022
2698,9,1,1,1,1100,506,10,2022
2699,9,1,2,1,670,520,10,2022
2700,9,1,3,1,1720,451,10,2022
2701,9,1,4,4,946,506,10,2022
2702,9,1,5,3,990,495,10,2022
2703,9,1,6,2,688,502,10,2022
2704,9,1,7,4,1790,486,10,2022
2705,9,1,8,1,950,479,10,2022
2706,9,1,9,3,1400,521,10,2022
2707,9,1,10,2,2099,530,10,2022
2708,9,1,11,3,688,476,10,2022
2709,9,1,12,2,670,471,10,2022
2710,9,1,13,1,1050,472,10,2022
2711,9,1,14,1,1050,443,10,2022
2712,9,1,15,2,1470,546,10,2022
2713,9,1,16,3,990,469,10,2022
2714,9,1,17,1,3350,480,10,2022
2715,9,1,18,4,2300,494,10,2022
2716,9,1,19,1,2120,431,10,2022
2717,9,1,20,1,2120,506,10,2022
2718,9,1,21,1,925,450,10,2022
2719,9,1,22,1,5600,435,10,2022
2720,9,1,23,4,1720,466,10,2022
2721,9,1,24,3,579,447,10,2022
2722,9,1,25,2,903,526,10,2022
2723,9,1,26,3,890,477,10,2022
2724,9,1,27,3,990,520,10,2022
2725,9,1,28,1,1055,544,10,2022
2726,9,1,29,2,2064,416,10,2022
2727,9,1,30,4,1200,514,10,2022
2728,9,1,31,2,688,563,10,2022
2748,9,2,1,1,1100,553,10,2022
2749,9,2,2,1,670,622,10,2022
2750,9,2,3,1,1720,698,10,2022
2751,9,2,4,4,946,583,10,2022
2752,9,2,5,3,990,508,10,2022
2753,9,2,6,2,688,595,10,2022
2754,9,2,7,4,1790,567,10,2022
2755,9,2,8,1,950,703,10,2022
2756,9,2,9,3,1400,600,10,2022
2757,9,2,10,2,2099,580,10,2022
2758,9,2,11,3,688,531,10,2022
2759,9,2,12,2,670,642,10,2022
2760,9,2,13,1,1050,586,10,2022
2761,9,2,14,1,1050,562,10,2022
2762,9,2,15,2,1470,693,10,2022
2763,9,2,16,3,990,536,10,2022
2764,9,2,17,1,3350,584,10,2022
2765,9,2,18,4,2300,593,10,2022
2766,9,2,19,1,2120,540,10,2022
2767,9,2,20,1,2120,676,10,2022
2768,9,2,21,1,925,642,10,2022
2769,9,2,22,1,5600,578,10,2022
2770,9,2,23,4,1720,605,10,2022
2771,9,2,24,3,579,490,10,2022
2772,9,2,25,2,903,742,10,2022
2773,9,2,26,3,890,546,10,2022
2774,9,2,27,3,990,574,10,2022
2775,9,2,28,1,1055,610,10,2022
2776,9,2,29,2,2064,614,10,2022
2777,9,2,30,4,1200,605,10,2022
2778,9,2,31,2,688,561,10,2022
2798,9,3,1,1,1100,578,10,2022
2799,9,3,2,1,670,568,10,2022
2800,9,3,3,1,1720,664,10,2022
2801,9,3,4,4,946,729,10,2022
2802,9,3,5,3,990,555,10,2022
2803,9,3,6,2,688,587,10,2022
2804,9,3,7,4,1790,560,10,2022
2805,9,3,8,1,950,590,10,2022
2806,9,3,9,3,1400,721,10,2022
2807,9,3,10,2,2099,571,10,2022
2808,9,3,11,3,688,643,10,2022
2809,9,3,12,2,670,543,10,2022
2810,9,3,13,1,1050,556,10,2022
2811,9,3,14,1,1050,537,10,2022
2812,9,3,15,2,1470,604,10,2022
2813,9,3,16,3,990,636,10,2022
2814,9,3,17,1,3350,595,10,2022
2815,9,3,18,4,2300,499,10,2022
2816,9,3,19,1,2120,647,10,2022
2817,9,3,20,1,2120,559,10,2022
2818,9,3,21,1,925,619,10,2022
2819,9,3,22,1,5600,606,10,2022
2820,9,3,23,4,1720,608,10,2022
2821,9,3,24,3,579,535,10,2022
2822,9,3,25,2,903,562,10,2022
2823,9,3,26,3,890,574,10,2022
2824,9,3,27,3,990,743,10,2022
2825,9,3,28,1,1055,584,10,2022
2826,9,3,29,2,2064,590,10,2022
2827,9,3,30,4,1200,572,10,2022
2828,9,3,31,2,688,661,10,2022
2848,9,4,1,1,1100,371,10,2022
2849,9,4,2,1,670,323,10,2022
2850,9,4,3,1,1720,300,10,2022
2851,9,4,4,4,946,289,10,2022
2852,9,4,5,3,990,341,10,2022
2853,9,4,6,2,688,295,10,2022
2854,9,4,7,4,1790,297,10,2022
2855,9,4,8,1,950,365,10,2022
2856,9,4,9,3,1400,329,10,2022
2857,9,4,10,2,2099,269,10,2022
2858,9,4,11,3,688,346,10,2022
2859,9,4,12,2,670,290,10,2022
2860,9,4,13,1,1050,282,10,2022
2861,9,4,14,1,1050,298,10,2022
2862,9,4,15,2,1470,291,10,2022
2863,9,4,16,3,990,269,10,2022
2864,9,4,17,1,3350,294,10,2022
2865,9,4,18,4,2300,364,10,2022
2866,9,4,19,1,2120,313,10,2022
2867,9,4,20,1,2120,271,10,2022
2868,9,4,21,1,925,306,10,2022
2869,9,4,22,1,5600,242,10,2022
2870,9,4,23,4,1720,302,10,2022
2871,9,4,24,3,579,264,10,2022
2872,9,4,25,2,903,309,10,2022
2873,9,4,26,3,890,322,10,2022
2874,9,4,27,3,990,307,10,2022
2875,9,4,28,1,1055,266,10,2022
2876,9,4,29,2,2064,252,10,2022
2877,9,4,30,4,1200,322,10,2022
2878,9,4,31,2,688,273,10,2022
2898,9,5,1,1,1100,372,10,2022
2899,9,5,2,1,670,633,10,2022
2900,9,5,3,1,1720,375,10,2022
2901,9,5,4,4,946,603,10,2022
2902,9,5,5,3,990,461,10,2022
2903,9,5,6,2,688,579,10,2022
2904,9,5,7,4,1790,409,10,2022
2905,9,5,8,1,950,517,10,2022
2906,9,5,9,3,1400,555,10,2022
2907,9,5,10,2,2099,544,10,2022
2908,9,5,11,3,688,505,10,2022
2909,9,5,12,2,670,566,10,2022
2910,9,5,13,1,1050,503,10,2022
2911,9,5,14,1,1050,723,10,2022
2912,9,5,15,2,1470,417,10,2022
2913,9,5,16,3,990,528,10,2022
2914,9,5,17,1,3350,448,10,2022
2915,9,5,18,4,2300,450,10,2022
2916,9,5,19,1,2120,506,10,2022
2917,9,5,20,1,2120,610,10,2022
2918,9,5,21,1,925,542,10,2022
2919,9,5,22,1,5600,479,10,2022
2920,9,5,23,4,1720,426,10,2022
2921,9,5,24,3,579,484,10,2022
2922,9,5,25,2,903,538,10,2022
2923,9,5,26,3,890,425,10,2022
2924,9,5,27,3,990,426,10,2022
2925,9,5,28,1,1055,446,10,2022
2926,9,5,29,2,2064,395,10,2022
2927,9,5,30,4,1200,518,10,2022
2928,9,5,31,2,688,440,10,2022
2948,9,27,1,1,1100,76,10,2022
2949,9,27,2,1,670,75,10,2022
2950,9,27,3,1,1720,89,10,2022
2951,9,27,4,4,946,119,10,2022
2952,9,27,5,3,990,75,10,2022
2953,9,27,6,2,688,84,10,2022
2954,9,27,7,4,1790,89,10,2022
2955,9,27,8,1,950,72,10,2022
2956,9,27,9,3,1400,94,10,2022
2957,9,27,10,2,2099,91,10,2022
2958,9,27,11,3,688,69,10,2022
2959,9,27,12,2,670,89,10,2022
2960,9,27,13,1,1050,72,10,2022
2961,9,27,14,1,1050,74,10,2022
2962,9,27,15,2,1470,69,10,2022
2963,9,27,16,3,990,101,10,2022
2964,9,27,17,1,3350,59,10,2022
2965,9,27,18,4,2300,78,10,2022
2966,9,27,19,1,2120,91,10,2022
2967,9,27,20,1,2120,76,10,2022
2968,9,27,21,1,925,83,10,2022
2969,9,27,22,1,5600,75,10,2022
2970,9,27,23,4,1720,99,10,2022
2971,9,27,24,3,579,76,10,2022
2972,9,27,25,2,903,84,10,2022
2973,9,27,26,3,890,91,10,2022
2974,9,27,27,3,990,63,10,2022
2975,9,27,28,1,1055,77,10,2022
2976,9,27,29,2,2064,96,10,2022
2977,9,27,30,4,1200,92,10,2022
2978,9,27,31,2,688,97,10,2022
2998,10,1,1,1,1100,493,11,2022
2999,10,1,2,1,670,521,11,2022
3000,10,1,3,1,1720,542,11,2022
3001,10,1,4,4,946,536,11,2022
3002,10,1,5,3,990,456,11,2022
3003,10,1,6,2,688,461,11,2022
3004,10,1,7,4,1790,537,11,2022
3005,10,1,8,1,950,530,11,2022
3006,10,1,9,3,1400,549,11,2022
3007,10,1,10,2,2099,464,11,2022
3008,10,1,11,3,688,521,11,2022
3009,10,1,12,2,670,457,11,2022
3010,10,1,13,1,1050,437,11,2022
3011,10,1,14,1,1050,540,11,2022
3012,10,1,15,2,1470,491,11,2022
3013,10,1,16,3,990,453,11,2022
3014,10,1,17,1,3350,479,11,2022
3015,10,1,18,4,2300,600,11,2022
3016,10,1,19,1,2120,466,11,2022
3017,10,1,20,1,2120,494,11,2022
3018,10,1,21,1,925,513,11,2022
3019,10,1,22,1,5600,442,11,2022
3020,10,1,23,4,1720,505,11,2022
3021,10,1,24,3,579,434,11,2022
3022,10,1,25,2,903,652,11,2022
3023,10,1,26,3,890,504,11,2022
3024,10,1,27,3,990,465,11,2022
3025,10,1,28,1,1055,497,11,2022
3026,10,1,29,2,2064,443,11,2022
3027,10,1,30,4,1200,487,11,2022
3028,10,1,31,2,688,491,11,2022
3048,10,2,1,1,1100,639,11,2022
3049,10,2,2,1,670,536,11,2022
3050,10,2,3,1,1720,631,11,2022
3051,10,2,4,4,946,640,11,2022
3052,10,2,5,3,990,624,11,2022
3053,10,2,6,2,688,659,11,2022
3054,10,2,7,4,1790,652,11,2022
3055,10,2,8,1,950,593,11,2022
3056,10,2,9,3,1400,681,11,2022
3057,10,2,10,2,2099,643,11,2022
3058,10,2,11,3,688,665,11,2022
3059,10,2,12,2,670,599,11,2022
3060,10,2,13,1,1050,722,11,2022
3061,10,2,14,1,1050,662,11,2022
3062,10,2,15,2,1470,705,11,2022
3063,10,2,16,3,990,627,11,2022
3064,10,2,17,1,3350,684,11,2022
3065,10,2,18,4,2300,656,11,2022
3066,10,2,19,1,2120,668,11,2022
3067,10,2,20,1,2120,662,11,2022
3068,10,2,21,1,925,616,11,2022
3069,10,2,22,1,5600,645,11,2022
3070,10,2,23,4,1720,611,11,2022
3071,10,2,24,3,579,638,11,2022
3072,10,2,25,2,903,675,11,2022
3073,10,2,26,3,890,729,11,2022
3074,10,2,27,3,990,619,11,2022
3075,10,2,28,1,1055,685,11,2022
3076,10,2,29,2,2064,652,11,2022
3077,10,2,30,4,1200,667,11,2022
3078,10,2,31,2,688,592,11,2022
3098,10,3,1,1,1100,974,11,2022
3099,10,3,2,1,670,585,11,2022
3100,10,3,3,1,1720,610,11,2022
3101,10,3,4,4,946,620,11,2022
3102,10,3,5,3,990,708,11,2022
3103,10,3,6,2,688,674,11,2022
3104,10,3,7,4,1790,564,11,2022
3105,10,3,8,1,950,555,11,2022
3106,10,3,9,3,1400,662,11,2022
3107,10,3,10,2,2099,643,11,2022
3108,10,3,11,3,688,610,11,2022
3109,10,3,12,2,670,605,11,2022
3110,10,3,13,1,1050,674,11,2022
3111,10,3,14,1,1050,557,11,2022
3112,10,3,15,2,1470,574,11,2022
3113,10,3,16,3,990,664,11,2022
3114,10,3,17,1,3350,604,11,2022
3115,10,3,18,4,2300,605,11,2022
3116,10,3,19,1,2120,609,11,2022
3117,10,3,20,1,2120,550,11,2022
3118,10,3,21,1,925,598,11,2022
3119,10,3,22,1,5600,580,11,2022
3120,10,3,23,4,1720,569,11,2022
3121,10,3,24,3,579,631,11,2022
3122,10,3,25,2,903,572,11,2022
3123,10,3,26,3,890,584,11,2022
3124,10,3,27,3,990,613,11,2022
3125,10,3,28,1,1055,634,11,2022
3126,10,3,29,2,2064,601,11,2022
3127,10,3,30,4,1200,595,11,2022
3128,10,3,31,2,688,616,11,2022
3148,10,4,1,1,1100,317,11,2022
3149,10,4,2,1,670,316,11,2022
3150,10,4,3,1,1720,346,11,2022
3151,10,4,4,4,946,321,11,2022
3152,10,4,5,3,990,323,11,2022
3153,10,4,6,2,688,314,11,2022
3154,10,4,7,4,1790,345,11,2022
3155,10,4,8,1,950,334,11,2022
3156,10,4,9,3,1400,309,11,2022
3157,10,4,10,2,2099,298,11,2022
3158,10,4,11,3,688,329,11,2022
3159,10,4,12,2,670,336,11,2022
3160,10,4,13,1,1050,254,11,2022
3161,10,4,14,1,1050,355,11,2022
3162,10,4,15,2,1470,358,11,2022
3163,10,4,16,3,990,266,11,2022
3164,10,4,17,1,3350,317,11,2022
3165,10,4,18,4,2300,332,11,2022
3166,10,4,19,1,2120,325,11,2022
3167,10,4,20,1,2120,326,11,2022
3168,10,4,21,1,925,290,11,2022
3169,10,4,22,1,5600,375,11,2022
3170,10,4,23,4,1720,306,11,2022
3171,10,4,24,3,579,305,11,2022
3172,10,4,25,2,903,279,11,2022
3173,10,4,26,3,890,324,11,2022
3174,10,4,27,3,990,260,11,2022
3175,10,4,28,1,1055,344,11,2022
3176,10,4,29,2,2064,308,11,2022
3177,10,4,30,4,1200,344,11,2022
3178,10,4,31,2,688,312,11,2022
3198,10,5,1,1,1100,499,11,2022
3199,10,5,2,1,670,360,11,2022
3200,10,5,3,1,1720,408,11,2022
3201,10,5,4,4,946,399,11,2022
3202,10,5,5,3,990,373,11,2022
3203,10,5,6,2,688,434,11,2022
3204,10,5,7,4,1790,398,11,2022
3205,10,5,8,1,950,378,11,2022
3206,10,5,9,3,1400,317,11,2022
3207,10,5,10,2,2099,376,11,2022
3208,10,5,11,3,688,419,11,2022
3209,10,5,12,2,670,413,11,2022
3210,10,5,13,1,1050,389,11,2022
3211,10,5,14,1,1050,456,11,2022
3212,10,5,15,2,1470,407,11,2022
3213,10,5,16,3,990,446,11,2022
3214,10,5,17,1,3350,336,11,2022
3215,10,5,18,4,2300,410,11,2022
3216,10,5,19,1,2120,421,11,2022
3217,10,5,20,1,2120,471,11,2022
3218,10,5,21,1,925,372,11,2022
3219,10,5,22,1,5600,416,11,2022
3220,10,5,23,4,1720,368,11,2022
3221,10,5,24,3,579,378,11,2022
3222,10,5,25,2,903,387,11,2022
3223,10,5,26,3,890,406,11,2022
3224,10,5,27,3,990,411,11,2022
3225,10,5,28,1,1055,397,11,2022
3226,10,5,29,2,2064,404,11,2022
3227,10,5,30,4,1200,438,11,2022
3228,10,5,31,2,688,416,11,2022
3248,10,27,1,1,1100,101,11,2022
3249,10,27,2,1,670,75,11,2022
3250,10,27,3,1,1720,96,11,2022
3251,10,27,4,4,946,87,11,2022
3252,10,27,5,3,990,98,11,2022
3253,10,27,6,2,688,75,11,2022
3254,10,27,7,4,1790,74,11,2022
3255,10,27,8,1,950,82,11,2022
3256,10,27,9,3,1400,104,11,2022
3257,10,27,10,2,2099,90,11,2022
3258,10,27,11,3,688,134,11,2022
3259,10,27,12,2,670,123,11,2022
3260,10,27,13,1,1050,75,11,2022
3261,10,27,14,1,1050,102,11,2022
3262,10,27,15,2,1470,97,11,2022
3263,10,27,16,3,990,87,11,2022
3264,10,27,17,1,3350,72,11,2022
3265,10,27,18,4,2300,82,11,2022
3266,10,27,19,1,2120,102,11,2022
3267,10,27,20,1,2120,126,11,2022
3268,10,27,21,1,925,76,11,2022
3269,10,27,22,1,5600,88,11,2022
3270,10,27,23,4,1720,128,11,2022
3271,10,27,24,3,579,112,11,2022
3272,10,27,25,2,903,92,11,2022
3273,10,27,26,3,890,96,11,2022
3274,10,27,27,3,990,109,11,2022
3275,10,27,28,1,1055,85,11,2022
3276,10,27,29,2,2064,105,11,2022
3277,10,27,30,4,1200,88,11,2022
3278,10,27,31,2,688,90,11,2022
3298,11,1,1,1,1100,721,12,2022
3299,11,1,2,1,670,714,12,2022
3300,11,1,3,1,1720,669,12,2022
3301,11,1,4,4,946,658,12,2022
3302,11,1,5,3,990,627,12,2022
3303,11,1,6,2,688,804,12,2022
3304,11,1,7,4,1790,654,12,2022
3305,11,1,8,1,950,670,12,2022
3306,11,1,9,3,1400,734,12,2022
3307,11,1,10,2,2099,823,12,2022
3308,11,1,11,3,688,658,12,2022
3309,11,1,12,2,670,745,12,2022
3310,11,1,13,1,1050,759,12,2022
3311,11,1,14,1,1050,814,12,2022
3312,11,1,15,2,1470,700,12,2022
3313,11,1,16,3,990,717,12,2022
3314,11,1,17,1,3350,720,12,2022
3315,11,1,18,4,2300,697,12,2022
3316,11,1,19,1,2120,611,12,2022
3317,11,1,20,1,2120,700,12,2022
3318,11,1,21,1,925,665,12,2022
3319,11,1,22,1,5600,657,12,2022
3320,11,1,23,4,1720,687,12,2022
3321,11,1,24,3,579,680,12,2022
3322,11,1,25,2,903,723,12,2022
3323,11,1,26,3,890,691,12,2022
3324,11,1,27,3,990,752,12,2022
3325,11,1,28,1,1055,697,12,2022
3326,11,1,29,2,2064,698,12,2022
3327,11,1,30,4,1200,717,12,2022
3328,11,1,31,2,688,718,12,2022
3348,11,2,1,1,1100,929,12,2022
3349,11,2,2,1,670,860,12,2022
3350,11,2,3,1,1720,1114,12,2022
3351,11,2,4,4,946,970,12,2022
3352,11,2,5,3,990,1011,12,2022
3353,11,2,6,2,688,947,12,2022
3354,11,2,7,4,1790,863,12,2022
3355,11,2,8,1,950,816,12,2022
3356,11,2,9,3,1400,920,12,2022
3357,11,2,10,2,2099,998,12,2022
3358,11,2,11,3,688,894,12,2022
3359,11,2,12,2,670,947,12,2022
3360,11,2,13,1,1050,905,12,2022
3361,11,2,14,1,1050,823,12,2022
3362,11,2,15,2,1470,883,12,2022
3363,11,2,16,3,990,900,12,2022
3364,11,2,17,1,3350,867,12,2022
3365,11,2,18,4,2300,957,12,2022
3366,11,2,19,1,2120,856,12,2022
3367,11,2,20,1,2120,954,12,2022
3368,11,2,21,1,925,875,12,2022
3369,11,2,22,1,5600,935,12,2022
3370,11,2,23,4,1720,840,12,2022
3371,11,2,24,3,579,1016,12,2022
3372,11,2,25,2,903,844,12,2022
3373,11,2,26,3,890,765,12,2022
3374,11,2,27,3,990,892,12,2022
3375,11,2,28,1,1055,851,12,2022
3376,11,2,29,2,2064,881,12,2022
3377,11,2,30,4,1200,1054,12,2022
3378,11,2,31,2,688,844,12,2022
3398,11,3,1,1,1100,934,12,2022
3399,11,3,2,1,670,890,12,2022
3400,11,3,3,1,1720,800,12,2022
3401,11,3,4,4,946,881,12,2022
3402,11,3,5,3,990,894,12,2022
3403,11,3,6,2,688,896,12,2022
3404,11,3,7,4,1790,925,12,2022
3405,11,3,8,1,950,988,12,2022
3406,11,3,9,3,1400,1002,12,2022
3407,11,3,10,2,2099,901,12,2022
3408,11,3,11,3,688,904,12,2022
3409,11,3,12,2,670,847,12,2022
3410,11,3,13,1,1050,1013,12,2022
3411,11,3,14,1,1050,879,12,2022
3412,11,3,15,2,1470,887,12,2022
3413,11,3,16,3,990,915,12,2022
3414,11,3,17,1,3350,978,12,2022
3415,11,3,18,4,2300,956,12,2022
3416,11,3,19,1,2120,845,12,2022
3417,11,3,20,1,2120,873,12,2022
3418,11,3,21,1,925,1007,12,2022
3419,11,3,22,1,5600,1014,12,2022
3420,11,3,23,4,1720,904,12,2022
3421,11,3,24,3,579,827,12,2022
3422,11,3,25,2,903,835,12,2022
3423,11,3,26,3,890,884,12,2022
3424,11,3,27,3,990,886,12,2022
3425,11,3,28,1,1055,933,12,2022
3426,11,3,29,2,2064,911,12,2022
3427,11,3,30,4,1200,886,12,2022
3428,11,3,31,2,688,881,12,2022
3448,11,4,1,1,1100,487,12,2022
3449,11,4,2,1,670,514,12,2022
3450,11,4,3,1,1720,454,12,2022
3451,11,4,4,4,946,490,12,2022
3452,11,4,5,3,990,457,12,2022
3453,11,4,6,2,688,447,12,2022
3454,11,4,7,4,1790,494,12,2022
3455,11,4,8,1,950,440,12,2022
3456,11,4,9,3,1400,505,12,2022
3457,11,4,10,2,2099,527,12,2022
3458,11,4,11,3,688,533,12,2022
3459,11,4,12,2,670,504,12,2022
3460,11,4,13,1,1050,456,12,2022
3461,11,4,14,1,1050,476,12,2022
3462,11,4,15,2,1470,450,12,2022
3463,11,4,16,3,990,485,12,2022
3464,11,4,17,1,3350,526,12,2022
3465,11,4,18,4,2300,490,12,2022
3466,11,4,19,1,2120,471,12,2022
3467,11,4,20,1,2120,473,12,2022
3468,11,4,21,1,925,477,12,2022
3469,11,4,22,1,5600,525,12,2022
3470,11,4,23,4,1720,483,12,2022
3471,11,4,24,3,579,444,12,2022
3472,11,4,25,2,903,457,12,2022
3473,11,4,26,3,890,537,12,2022
3474,11,4,27,3,990,445,12,2022
3475,11,4,28,1,1055,485,12,2022
3476,11,4,29,2,2064,421,12,2022
3477,11,4,30,4,1200,400,12,2022
3478,11,4,31,2,688,445,12,2022
3498,11,5,1,1,1100,523,12,2022
3499,11,5,2,1,670,490,12,2022
3500,11,5,3,1,1720,507,12,2022
3501,11,5,4,4,946,510,12,2022
3502,11,5,5,3,990,560,12,2022
3503,11,5,6,2,688,646,12,2022
3504,11,5,7,4,1790,498,12,2022
3505,11,5,8,1,950,505,12,2022
3506,11,5,9,3,1400,547,12,2022
3507,11,5,10,2,2099,532,12,2022
3508,11,5,11,3,688,479,12,2022
3509,11,5,12,2,670,599,12,2022
3510,11,5,13,1,1050,589,12,2022
3511,11,5,14,1,1050,542,12,2022
3512,11,5,15,2,1470,538,12,2022
3513,11,5,16,3,990,558,12,2022
3514,11,5,17,1,3350,507,12,2022
3515,11,5,18,4,2300,521,12,2022
3516,11,5,19,1,2120,555,12,2022
3517,11,5,20,1,2120,566,12,2022
3518,11,5,21,1,925,527,12,2022
3519,11,5,22,1,5600,490,12,2022
3520,11,5,23,4,1720,580,12,2022
3521,11,5,24,3,579,559,12,2022
3522,11,5,25,2,903,524,12,2022
3523,11,5,26,3,890,480,12,2022
3524,11,5,27,3,990,500,12,2022
3525,11,5,28,1,1055,528,12,2022
3526,11,5,29,2,2064,604,12,2022
3527,11,5,30,4,1200,545,12,2022
3528,11,5,31,2,688,525,12,2022
3548,11,27,1,1,1100,119,12,2022
3549,11,27,2,1,670,189,12,2022
3550,11,27,3,1,1720,151,12,2022
3551,11,27,4,4,946,160,12,2022
3552,11,27,5,3,990,152,12,2022
3553,11,27,6,2,688,166,12,2022
3554,11,27,7,4,1790,110,12,2022
3555,11,27,8,1,950,194,12,2022
3556,11,27,9,3,1400,136,12,2022
3557,11,27,10,2,2099,177,12,2022
3558,11,27,11,3,688,256,12,2022
3559,11,27,12,2,670,164,12,2022
3560,11,27,13,1,1050,192,12,2022
3561,11,27,14,1,1050,169,12,2022
3562,11,27,15,2,1470,154,12,2022
3563,11,27,16,3,990,154,12,2022
3564,11,27,17,1,3350,166,12,2022
3565,11,27,18,4,2300,113,12,2022
3566,11,27,19,1,2120,152,12,2022
3567,11,27,20,1,2120,178,12,2022
3568,11,27,21,1,925,146,12,2022
3569,11,27,22,1,5600,156,12,2022
3570,11,27,23,4,1720,147,12,2022
3571,11,27,24,3,579,254,12,2022
3572,11,27,25,2,903,174,12,2022
3573,11,27,26,3,890,168,12,2022
3574,11,27,27,3,990,139,12,2022
3575,11,27,28,1,1055,120,12,2022
3576,11,27,29,2,2064,184,12,2022
3577,11,27,30,4,1200,143,12,2022
3578,11,27,31,2,688,135,12,2022
3598,12,1,1,1,1100,446,1,2020
3599,12,1,2,1,670,450,1,2020
3600,12,1,3,1,1720,454,1,2020
3601,12,1,4,4,946,481,1,2020
3602,12,1,5,3,990,396,1,2020
3603,12,1,6,2,688,458,1,2020
3604,12,1,7,4,1790,453,1,2020
3605,12,1,8,1,950,424,1,2020
3606,12,1,9,3,1400,424,1,2020
3607,12,1,10,2,2099,419,1,2020
3608,12,1,11,3,688,409,1,2020
3609,12,1,12,2,670,427,1,2020
3610,12,1,13,1,1050,468,1,2020
3611,12,1,14,1,1050,444,1,2020
3612,12,1,15,2,1470,397,1,2020
3613,12,1,16,3,990,436,1,2020
3614,12,1,17,1,3350,459,1,2020
3615,12,1,18,4,2300,446,1,2020
3616,12,1,19,1,2120,416,1,2020
3617,12,1,20,1,2120,443,1,2020
3618,12,1,21,1,925,457,1,2020
3619,12,1,22,1,5600,420,1,2020
3620,12,1,23,4,1720,388,1,2020
3621,12,1,24,3,579,460,1,2020
3622,12,1,25,2,903,423,1,2020
3623,12,1,26,3,890,434,1,2020
3624,12,1,27,3,990,478,1,2020
3625,12,1,28,1,1055,464,1,2020
3626,12,1,29,2,2064,451,1,2020
3627,12,1,30,4,1200,411,1,2020
3628,12,1,31,2,688,477,1,2020
3648,12,2,1,1,1100,576,1,2020
3649,12,2,2,1,670,498,1,2020
3650,12,2,3,1,1720,550,1,2020
3651,12,2,4,4,946,501,1,2020
3652,12,2,5,3,990,678,1,2020
3653,12,2,6,2,688,573,1,2020
3654,12,2,7,4,1790,584,1,2020
3655,12,2,8,1,950,521,1,2020
3656,12,2,9,3,1400,570,1,2020
3657,12,2,10,2,2099,558,1,2020
3658,12,2,11,3,688,553,1,2020
